train_r2,test_r2
0.7952491594764016,0.8557256610831023
0.8048846526865432,0.7882098086527303
0.8050352956997282,0.7824541128543678
0.8062998327936268,0.7782704062753047
0.7724588487999333,0.8730369485483405
0.8115828753488602,0.6677708335999828
0.7970276560302071,0.8444278466117687
0.8134303355501403,0.616609130093743
0.7975281915857713,0.8493300515346779
0.8073949882988589,0.7604473263069628
0.804182088871134,0.7940538619936803
0.8065093613509502,0.7887483337293236
0.8100646778022048,0.7044894122068707
0.8041631284710002,0.7942229287055754
0.8134481389532158,0.6898469587651922
0.8047235797765381,0.7878930823756947
0.788418669659109,0.8593911203576331
0.8023692697870274,0.8123355354016618
0.8032287070123071,0.806110266197768
0.8086822966570184,0.671354769477807
0.8139660560282275,0.5273193580883475
0.8010711360465587,0.8153292904473894
0.7957440091296548,0.867164442240889
0.8027494120812766,0.8128678980011551
0.8102406262253857,0.6936733802989548
0.8103096159311114,0.6607220183780113
0.7933275824822059,0.8835137924087433
0.8162684597752309,0.2840012886357388
0.8113045706665549,0.5917614077462234
0.8057400973235265,0.776568263928566
0.7946873466227347,0.8920225389074893
0.8014239914846222,0.8239524720624193
0.8137579686493402,0.6543881986755138
0.7675035478080063,0.9485376924468358
0.80615550020904,0.7779879069443444
0.8067999452302589,0.7712149989743444
0.7982020881360324,0.8481126916761317
0.7949109960808087,0.8777598506808549
0.8194103008794034,0.37727716414383683
0.8056385545888228,0.7749402027505283
0.7910221777410846,0.8478959592150663
0.7887442900368079,0.8935494044237823
0.7905976005030636,0.8848066500134416
0.8060951418953334,0.7270266488356487
0.8140737769359379,0.6140535076674098
0.7975365696345882,0.8680944170420423
0.8095598344358775,0.6288809345607105
0.8140482260304214,0.4398720558098421
0.7979493034573719,0.8625854318014989
0.8090327514603468,0.7444123206296083
0.8112769632815566,0.6549792926651844
0.8051978446772078,0.786546069617219
0.8095383209783703,0.6883329005042091
0.7930215740523594,0.8741366480579772
0.8027126394147399,0.8116819022145273
0.7921549734297617,0.8620356664560542
0.799984683992703,0.8385295161247994
0.8105350359177094,0.6231658934581119
0.799347931982744,0.8372484058053336
0.8172673309454311,0.5103827075582339
0.8096937510899493,0.6467369893176377
0.8072562640052994,0.7147475485394691
0.7908064530681069,0.8909057514823164
0.8177036454659962,0.47936087378581016
0.7957077679472427,0.8427102236376914
0.7993150916047332,0.8359830198959581
0.7962424554752442,0.8641115998089481
0.8124677324826801,0.604254052595487
0.8135242981137624,0.7072446140072293
0.8004910088443484,0.8282064745299101
0.8117098526941344,0.7318053610644373
0.7989584631899037,0.8370749077543138
0.8063079280870954,0.7746995260325891
0.7988074177726323,0.8494006637304883
0.8010063985776664,0.8214393453249724
0.8124812991608032,0.6486661592512035
0.7807955258128971,0.8804543268139288
0.8111684247792805,0.7066799853173322
0.8071795832108668,0.7573093048652586
0.815516628260966,0.6037510674030728
0.8105232555499452,0.467879967803035
0.801779590641906,0.8183816961063595
0.8010817503725208,0.8108907422808395
0.8207450796193221,0.453310020165658
0.8081467615025985,0.7516349726155962
0.8084143472709663,0.7549333866904934
0.8139827798233138,0.6203317051972012
0.8139467303382016,0.5647588874667894
0.8087432450967688,0.7215807138738873
0.8046069340809793,0.7922384463169494
0.8087443321886374,0.6889281938801215
0.8109568521406765,0.7055840988291425
0.8095649184540334,0.7098045283142376
0.8073995026132892,0.7211336514440981
0.8089645298674228,0.7368811109186393
0.7960143811459501,0.8710023426364412
0.801666763851287,0.8243077128950183
0.7928997311930248,0.8721527929155666
0.8145952808323547,0.5598188020363315
0.7956432000343377,0.875549983161523
0.8176969884793759,0.44832608322235246
0.799038960246432,0.8370368894126268
0.799370312733489,0.8442942366978852
0.7985995114689189,0.8398175297201005
0.8073839427817796,0.7491280305952428
0.7908832731786954,0.8805232205243029
0.8065412296066475,0.7513090083257474
0.8048004215726503,0.783789231293575
0.8097741136971105,0.7452042721072133
0.8107247599316424,0.683580513183548
0.8100250544013771,0.7022568839485549
0.7910316011062811,0.8521516299658787
0.8097238870588567,0.6991514216199803
0.8098489489718703,0.7432395818029967
0.8028134282699351,0.8104908217436898
0.8120371008005229,0.6780684518833229
0.812636966282592,0.21565606882065613
0.8012710605568967,0.8255224148104807
0.8069486697958738,0.6874538482004977
0.7970871032479059,0.8680096045365518
0.7729400186165317,0.8865050273863126
0.8132814700027908,0.6591194685767489
0.782214771077472,0.9352102110746501
0.8092991520070473,0.7071716698197996
0.8093568708510704,0.6881211034862019
0.8108800381655423,0.7136463594791804
0.8054083554526319,0.7798290528854227
0.8015924621825596,0.8203486429643874
0.8013709561829889,0.8243959020822063
0.769564728526873,0.8901030938678612
0.7878114747341431,0.8940964230492019
0.801135759149344,0.823643743302912
0.7863445509586316,0.8924280177215752
0.820323524911702,0.24051740691541001
0.7930939815114383,0.8665182258369188
0.7987685385867651,0.8309723656655594
0.8098896096343564,0.7198901242407469
0.8135606036987492,0.630557413760564
0.8133335206827585,0.6681925593709128
0.8003863058802051,0.8265570077161823
0.8036554878514379,0.7958298653582206
