AAM,RAM,rAM,dAM,rAR ,RDen,dDen ,ATm,mTm,RTm,dTm,MCp,dCp,AIE,dIE ,MEN,dEN ,rLP ,dLP ,mVEC,dVEC,AsVEC,fs,MpVEC,fp,mdVEC,RdVEC, H,S/R,PHSS,N,Class,Alloy,Dmax,Tg,Tx,Tl
0.31989822,0.297682643,0.453132942,0.330674685,0.68878327,0.383339285,0.416095896,0.385903567,0.384892334,0.37138688,0.450849088,0.256156293,0.215967381,0.46054454,0.408411202,0.485483871,0.351761971,0.338794275,0.282695473,0.32,0.503317586,0.658823529,0.328827751,0.4,0.230758715,0.2,0.8,0.564552786,0.482292713,0.770352529,0.3,0,Al15Cu40Ti45,0.1,,,
0.325504809,0.297682643,0.453132942,0.331860189,0.68878327,0.383339285,0.409048695,0.373217933,0.384892334,0.37138688,0.449134823,0.256156293,0.215109626,0.474978161,0.414087299,0.485483871,0.349975721,0.338794275,0.291732371,0.32,0.481875887,0.623529412,0.306168831,0.4,0.227829314,0.2,0.8,0.575109971,0.47877591,0.771117637,0.3,0,Al15Cu50Ti35,0.1,,,
0.331111399,0.297682643,0.453132942,0.330734009,0.68878327,0.383339285,0.396868615,0.360532299,0.384892334,0.37138688,0.438803451,0.256156293,0.213560648,0.489411782,0.415213506,0.485483871,0.341574149,0.338794275,0.298436937,0.32,0.454667423,0.588235294,0.287450593,0.4,0.225409373,0.2,0.8,0.5896261,0.460664297,0.773270725,0.3,0,Al15Cu60Ti25,0.1,,,
0.410278059,0.377871731,0.368319908,0.374626237,0.587515041,0.357016783,0.334055255,0.460870103,0.384892334,0.403286934,0.4222686,0.269786461,0.218522141,0.406900653,0.394352007,0.451612903,0.398368872,0.347664067,0.25351396,0.32,0.394666165,0.8,0.45840143,0.4,0.245965271,0.2,0.56,0.48125,0.425349362,0.750015143,0.3,0,Al15Fe15Zr70,0.1,,,
0.404957738,0.516028275,0.301474205,0.501614293,0.463970842,0.387685558,0.367873534,0.367029288,0.384892334,0.335051524,0.42958881,0.349295775,0.241241146,0.427533659,0.533307462,0.490322581,0.518062391,0.241312037,0.366952784,0.32,0.473007217,0.8,0.353586,0.4,0.228688002,0.2,0.68,0.479527859,0.463182558,0.613775857,0.3,0,Al15La26Ni59,0.1,,,
0.416431469,0.516028275,0.301474205,0.50223168,0.463970842,0.387685558,0.369340174,0.362375845,0.384892334,0.335051524,0.433704831,0.349295775,0.242286391,0.414270158,0.543681434,0.490322581,0.536097485,0.241312037,0.356141512,0.32,0.487437055,0.8,0.360700066,0.4,0.22986065,0.2,0.68,0.470527859,0.471640574,0.591483765,0.3,0,Al15La30Ni55,0.1,,,
0.445115795,0.516028275,0.301474205,0.494498717,0.463970842,0.387685558,0.371145005,0.350742237,0.384892334,0.335051524,0.439827083,0.349295775,0.244398838,0.381111405,0.559268242,0.490322581,0.570752598,0.241312037,0.332139931,0.32,0.520153467,0.8,0.38131929,0.4,0.233259424,0.2,0.68,0.456341642,0.482292713,0.562927513,0.3,0,Al15La40Ni45,0.1,,,
0.473800121,0.516028275,0.301474205,0.478000109,0.463970842,0.387685558,0.369768087,0.339108629,0.384892334,0.335051524,0.438813281,0.349295775,0.24587872,0.347952652,0.559190938,0.490322581,0.590392365,0.241312037,0.311428795,0.32,0.546369723,0.8,0.407235196,0.4,0.237531276,0.2,0.68,0.454032258,0.47877591,0.576748342,0.3,0,Al15La50Ni35,0.1,,,
0.488142284,0.516028275,0.301474205,0.467479627,0.463970842,0.387685558,0.367599001,0.333291825,0.384892334,0.335051524,0.434894809,0.349295775,0.246404574,0.331373275,0.55235204,0.490322581,0.593841171,0.241312037,0.301921998,0.32,0.555619196,0.8,0.422860963,0.4,0.240106952,0.2,0.68,0.457331378,0.471640574,0.597482684,0.3,0,Al15La55Ni30,0.1,,,
0.502484447,0.516028275,0.301474205,0.455742952,0.463970842,0.387685558,0.364221336,0.327475021,0.384892334,0.335051524,0.428068618,0.349295775,0.246796344,0.314793899,0.540036003,0.490322581,0.592205619,0.241312037,0.29280021,0.32,0.560788553,0.8,0.440789474,0.4,0.243062201,0.2,0.68,0.463599707,0.460664297,0.624832835,0.3,0,Al15La60Ni25,0.1,,,
0.51682661,0.516028275,0.301474205,0.442913932,0.463970842,0.387685558,0.359401408,0.321658216,0.384892334,0.335051524,0.417588376,0.349295775,0.247058754,0.298214523,0.521040878,0.490322581,0.584446858,0.241312037,0.283934878,0.32,0.559793273,0.8,0.461570248,0.4,0.246487603,0.2,0.68,0.472837243,0.445456221,0.656225063,0.3,0,Al15La65Ni20,0.1,,,
0.531168773,0.516028275,0.301474205,0.429053264,0.463970842,0.387685558,0.352818988,0.315841412,0.384892334,0.335051524,0.402295271,0.349295775,0.247195358,0.281635146,0.493383984,0.490322581,0.568972977,0.241312037,0.275191987,0.32,0.548936012,0.8,0.485942761,0.4,0.250505051,0.2,0.68,0.485043988,0.425349362,0.688824861,0.3,0,Al15La70Ni15,0.1,,,
0.545510936,0.516028275,0.301474205,0.414162626,0.463970842,0.387685558,0.344014582,0.310024608,0.384892334,0.335051524,0.380195785,0.349295775,0.247208665,0.26505577,0.453373274,0.490322581,0.543199263,0.241312037,0.266416838,0.32,0.520896703,0.8,0.51492629,0.4,0.255282555,0.2,0.68,0.500219941,0.399130927,0.719754623,0.3,0,Al15La75Ni10,0.1,,,
0.559853099,0.516028275,0.301474205,0.398180662,0.463970842,0.387685558,0.332283241,0.304207804,0.384892334,0.335051524,0.347166976,0.349295775,0.247100216,0.248476393,0.39222157,0.490322581,0.502425102,0.241312037,0.25740612,0.32,0.457482503,0.8,0.549966079,0.4,0.261058345,0.2,0.68,0.518365103,0.364145845,0.746348279,0.3,0,Al15La80Ni5,0.1,,,
0.409791587,0.377871731,0.368319908,0.375884179,0.63416037,0.364270775,0.337411115,0.451345766,0.384892334,0.403286934,0.440215294,0.313402999,0.226955957,0.395593245,0.343592035,0.34516129,0.324723781,0.228309255,0.35847377,0.32,0.356130872,0.8,0.468128964,0.4,0.24756871,0.2,0.5,0.500384897,0.425349362,0.761683591,0.3,0,Al15Mn15Zr70,0.1,,,
0.417622123,0.377871731,0.368319908,0.36569924,0.594178659,0.387685558,0.342380994,0.462511855,0.384892334,0.403286934,0.423902623,0.302044525,0.222552862,0.392475069,0.346596025,0.490322581,0.400260611,0.337745459,0.248037089,0.32,0.439303403,0.8,0.45840143,0.4,0.245965271,0.2,0.68,0.449083578,0.399130927,0.756380379,0.3,0,Al15Ni10Zr75,0.1,,,
0.411805881,0.377871731,0.368319908,0.370898887,0.594178659,0.387685558,0.349763012,0.458162843,0.384892334,0.403286934,0.425950222,0.302044525,0.224039307,0.400559825,0.365367262,0.490322581,0.422915414,0.337745459,0.254373572,0.32,0.46582482,0.8,0.440789474,0.4,0.243062201,0.2,0.68,0.420381232,0.425349362,0.741364599,0.3,0,Al15Ni15Zr70,0.1,,,
0.405989638,0.377871731,0.368319908,0.375432482,0.594178659,0.387685558,0.3554151,0.45381383,0.384892334,0.403286934,0.427537461,0.302044525,0.225324057,0.408644582,0.379950124,0.490322581,0.438193375,0.337745459,0.260325444,0.32,0.479839772,0.8,0.425270027,0.4,0.24050405,0.2,0.68,0.397067449,0.445456221,0.724997684,0.3,0,Al15Ni20Zr65,0.1,,,
0.307150282,0.283623623,0.476244127,0.307776906,0.68878327,0.387685558,0.416721258,0.425066858,0.384892334,0.37138688,0.404715191,0.302044525,0.227609199,0.435438397,0.379262913,0.490322581,0.344073464,0.325880114,0.268952837,0.32,0.48606967,0.8,0.411491079,0.4,0.238232795,0.2,0.68,0.453042522,0.460664297,0.764554411,0.3,0,Al15Ni25Ti60,0.1,,,
0.393659205,0.377871731,0.368319908,0.382652383,0.594178659,0.387685558,0.363024277,0.444593924,0.384892334,0.403286934,0.429254497,0.302044525,0.227500601,0.425784266,0.401235224,0.490322581,0.453827401,0.337745459,0.272061359,0.32,0.486874084,0.8,0.39778483,0.4,0.235973523,0.2,0.68,0.365463284,0.472693932,0.693481707,0.3,0,Al15Ni30.6Zr54.4,0.1,,,
0.394357154,0.377871731,0.368319908,0.382337477,0.594178659,0.387685558,0.362726435,0.445115806,0.384892334,0.403286934,0.429221069,0.302044525,0.227394948,0.424814095,0.400313439,0.490322581,0.453432627,0.337745459,0.271423916,0.32,0.487033893,0.8,0.399175382,0.4,0.236202735,0.2,0.68,0.366605572,0.471640574,0.694959014,0.3,0,Al15Ni30Zr55,0.1,,,
0.388540912,0.377871731,0.368319908,0.384583691,0.594178659,0.387685558,0.364792448,0.440766793,0.384892334,0.403286934,0.429248495,0.302044525,0.228217372,0.432898851,0.407115492,0.490322581,0.455196926,0.337745459,0.276642108,0.32,0.484237629,0.8,0.388101604,0.4,0.234377387,0.2,0.68,0.359457478,0.47877591,0.684371835,0.3,0,Al15Ni35Zr50,0.1,,,
0.38272467,0.377871731,0.368319908,0.38590751,0.594178659,0.387685558,0.365991268,0.436417781,0.384892334,0.403286934,0.42867578,0.302044525,0.22891484,0.440983608,0.412073206,0.490322581,0.453743271,0.337745459,0.281634022,0.32,0.478640064,0.8,0.378090909,0.4,0.232727273,0.2,0.68,0.357697947,0.482292713,0.678339412,0.3,0,Al15Ni40Zr45,0.1,,,
0.376908428,0.377871731,0.368319908,0.386186829,0.594178659,0.387685558,0.366428654,0.432068768,0.384892334,0.403286934,0.427449585,0.302044525,0.22949656,0.449068364,0.41538095,0.490322581,0.449359175,0.337745459,0.286351683,0.32,0.470875283,0.8,0.368997224,0.4,0.231228314,0.2,0.68,0.361326979,0.482292713,0.677563004,0.3,0,Al15Ni45Zr40,0.1,,,
0.371092186,0.377871731,0.368319908,0.385263351,0.594178659,0.387685558,0.366188976,0.427719756,0.384892334,0.403286934,0.425506008,0.302044525,0.229969723,0.457153121,0.41717784,0.490322581,0.442203461,0.337745459,0.290697493,0.32,0.461368622,0.8,0.360700066,0.4,0.22986065,0.2,0.68,0.370344575,0.47877591,0.682251126,0.3,0,Al15Ni50Zr35,0.1,,,
0.365275943,0.377871731,0.368319908,0.382929882,0.594178659,0.387685558,0.365340147,0.423370744,0.384892334,0.403286934,0.422767946,0.302044525,0.230339936,0.465237877,0.417562323,0.490322581,0.432318298,0.337745459,0.294497181,0.32,0.450402106,0.8,0.353099174,0.4,0.228607756,0.2,0.68,0.384750733,0.471640574,0.692070419,0.3,0,Al15Ni55Zr30,0.1,,,
0.423438365,0.377871731,0.368319908,0.359855294,0.594178659,0.387685558,0.33280035,0.466860867,0.384892334,0.403286934,0.421416093,0.302044525,0.220823669,0.384390312,0.321574681,0.490322581,0.366387043,0.337745459,0.241137161,0.32,0.389145834,0.8,0.478559693,0.4,0.249288061,0.2,0.68,0.483174487,0.364145845,0.768462897,0.3,0,Al15Ni5Zr80,0.1,,,
0.305873349,0.331170768,0.294357729,0.421931665,0.411661678,0.393011274,0.425134229,0.420542407,0.384892334,0.440986998,0.435025783,0.244797819,0.457041159,0.553009723,0.431197598,0.553225806,0.298765562,0.312999879,0.300794938,0.32,0.415911654,0.8,0.351893939,0.4,0.256818182,0.2,0.62,0.547507331,0.425151087,0.739697524,0.3,0,Al16B14Co70,0.1,,,
0.298143284,0.322223606,0.301035702,0.41505631,0.411661678,0.364485028,0.411323059,0.427087671,0.384892334,0.440986998,0.432809118,0.257973648,0.4595171,0.555484977,0.432365157,0.553225806,0.297423046,0.278263197,0.349496571,0.32,0.399303066,0.8,0.370454545,0.4,0.262937063,0.2,0.56,0.562903226,0.425151087,0.745840644,0.3,0,Al16B14Fe70,0.1,,,
0.298990079,0.331170768,0.294357729,0.44697517,0.411661678,0.393011274,0.442687093,0.425595959,0.384892334,0.440986998,0.442456034,0.244797819,0.491673809,0.555690712,0.433855535,0.553225806,0.30255873,0.312999879,0.302731036,0.32,0.430887872,0.8,0.357836991,0.4,0.26661442,0.2,0.62,0.539202346,0.442381012,0.722953131,0.3,0,Al16B18Co66,0.1,,,
0.291701731,0.322223606,0.301035702,0.439680325,0.411661678,0.364485028,0.427423116,0.431767208,0.384892334,0.440986998,0.439269571,0.257973648,0.494447626,0.558024523,0.434829765,0.553225806,0.303142193,0.278263197,0.346080838,0.32,0.412563438,0.8,0.376515152,0.4,0.273593074,0.2,0.56,0.552557185,0.442381012,0.729960677,0.3,0,Al16B18Fe66,0.1,,,
0.298424146,0.33047603,0.294851102,0.446429226,0.411661678,0.395153803,0.443722835,0.419855263,0.384892334,0.440986998,0.446065131,0.302044525,0.504077317,0.53012488,0.425596179,0.553225806,0.303914867,0.272904428,0.350293246,0.32,0.446037995,0.8,0.342394417,0.4,0.260844667,0.2,0.68,0.532234604,0.442381012,0.718713195,0.3,0,Al16B18Ni66,0.1,,,
0.292106808,0.331170768,0.294357729,0.470931014,0.411661678,0.393011274,0.459469809,0.430649512,0.384892334,0.440986998,0.448448123,0.244797819,0.522446462,0.558371701,0.43634389,0.553225806,0.305912883,0.312999879,0.30263381,0.32,0.445028897,0.8,0.364204545,0.4,0.27711039,0.2,0.62,0.53258651,0.456226135,0.705149392,0.3,0,Al16B22Co62,0.1,,,
0.285260179,0.322223606,0.301035702,0.463139266,0.411661678,0.364485028,0.442681225,0.436446745,0.384892334,0.440986998,0.444557452,0.257973648,0.525500858,0.560564068,0.437144565,0.553225806,0.308020851,0.278263197,0.340922855,0.32,0.424944561,0.8,0.382973174,0.4,0.284947839,0.2,0.56,0.544041056,0.456226135,0.712606826,0.3,0,Al16B22Fe62,0.1,,,
0.291575175,0.33047603,0.294851102,0.470347466,0.411661678,0.395153803,0.460611828,0.425256736,0.384892334,0.440986998,0.452727233,0.302044525,0.53600973,0.534355313,0.430282994,0.553225806,0.306418618,0.272904428,0.344506522,0.32,0.461720238,0.8,0.348606639,0.4,0.270596978,0.2,0.68,0.526041056,0.456226135,0.699914146,0.3,0,Al16B22Ni62,0.1,,,
0.285223537,0.331170768,0.294357729,0.494081376,0.411661678,0.393011274,0.475558936,0.435703064,0.384892334,0.440986998,0.45320367,0.244797819,0.550236209,0.56105269,0.438669685,0.553225806,0.308873802,0.312999879,0.301258973,0.32,0.458382187,0.8,0.371043771,0.4,0.288383838,0.2,0.62,0.527659824,0.467130308,0.687329022,0.3,0,Al16B26Co58,0.1,,,
0.278818626,0.322223606,0.301035702,0.485720822,0.411661678,0.364485028,0.457163546,0.441126283,0.384892334,0.440986998,0.448822592,0.257973648,0.553555577,0.563103614,0.43931535,0.553225806,0.312180716,0.278263197,0.334968854,0.32,0.436485392,0.8,0.389869029,0.4,0.297072419,0.2,0.56,0.537354839,0.467130308,0.694837664,0.3,0,Al16B26Fe58,0.1,,,
0.284726203,0.33047603,0.294851102,0.49345475,0.411661678,0.395153803,0.476813607,0.43065821,0.384892334,0.440986998,0.457933275,0.302044525,0.564909095,0.538585746,0.434510004,0.553225806,0.308677946,0.272904428,0.338028086,0.32,0.476681209,0.8,0.355311615,0.4,0.281122843,0.2,0.68,0.521536657,0.467130308,0.681207959,0.3,0,Al16B26Ni58,0.1,,,
0.278340267,0.331170768,0.294357729,0.516605682,0.411661678,0.393011274,0.490981181,0.440756616,0.384892334,0.440986998,0.456880928,0.244797819,0.575549079,0.563733679,0.440839309,0.553225806,0.31147793,0.312999879,0.29904783,0.32,0.470950615,0.8,0.378409091,0.4,0.300524476,0.2,0.62,0.524422287,0.475377829,0.670547357,0.3,0,Al16B30Co54,0.1,,,
0.277877231,0.33047603,0.294851102,0.515930477,0.411661678,0.395153803,0.49235569,0.436059683,0.384892334,0.440986998,0.461883642,0.302044525,0.591278079,0.542816179,0.43830881,0.553225806,0.310710501,0.272904428,0.331300248,0.32,0.490932223,0.8,0.362570394,0.4,0.292518101,0.2,0.68,0.518721408,0.475377829,0.66369512,0.3,0,Al16B30Ni54,0.1,,,
0.271456996,0.331170768,0.294357729,0.538608676,0.411661678,0.393011274,0.505716754,0.445810169,0.384892334,0.440986998,0.459606736,0.244797819,0.598680635,0.566414668,0.442858587,0.553225806,0.313754773,0.312999879,0.296272285,0.32,0.482694714,0.8,0.386363636,0.4,0.313636364,0.2,0.62,0.5228739,0.481154215,0.655820908,0.3,0,Al16B34Co50,0.1,,,
0.271028259,0.33047603,0.294851102,0.537879126,0.411661678,0.395153803,0.507219069,0.441461156,0.384892334,0.440986998,0.464736432,0.302044525,0.615404934,0.547046613,0.441706499,0.553225806,0.312531209,0.272904428,0.324538934,0.32,0.504440461,0.8,0.370454545,0.4,0.304895105,0.2,0.68,0.517595308,0.481154215,0.648429781,0.3,0,Al16B34Ni50,0.1,,,
0.264179288,0.33047603,0.294851102,0.559340865,0.411661678,0.395153803,0.521335202,0.44686263,0.384892334,0.440986998,0.466618743,0.302044525,0.637436933,0.551277046,0.444726462,0.553225806,0.314152794,0.272904428,0.317847636,0.32,0.517125478,0.8,0.379048524,0.4,0.318386437,0.2,0.68,0.518158358,0.484576772,0.636371016,0.3,0,Al16B38Ni46,0.1,,,
0.361815475,0.377871731,0.368319908,0.385445552,0.594178659,0.387685558,0.369433191,0.419903102,0.384892334,0.403286934,0.427511892,0.302044525,0.231094659,0.465813294,0.420357161,0.490322581,0.427362332,0.337745459,0.29537286,0.32,0.449313304,0.8,0.351893939,0.4,0.23030303,0.2,0.68,0.390346041,0.471572692,0.696273703,0.3,0,Al16Ni56Zr28,0.1,,,
0.39695293,0.516028275,0.301474205,0.507022238,0.463970842,0.387685558,0.37613119,0.365899937,0.384892334,0.335051524,0.435277577,0.349295775,0.242490984,0.428848437,0.529631198,0.490322581,0.507677884,0.241312037,0.372027323,0.32,0.473007217,0.8,0.353586,0.4,0.232513069,0.2,0.68,0.479321114,0.46583751,0.619263807,0.3,0,Al17La24Ni59,0.1,,,
0.284609769,0.323333239,0.403094979,0.497315996,0.636326046,0.31603326,0.494480577,0.2,0.2,0.30705375,0.8,0.292503408,0.228834161,0.411261278,0.493183427,0.441935484,0.423792922,0.246113663,0.27901593,0.26,0.310940409,0.8,0.668092341,0.4,0.489906943,0.2,0.2,0.629255132,0.489202038,0.775257449,0.3,0,Al18Ga36Mg46,0.1,,,
0.42003645,0.377871731,0.368319908,0.372929554,0.594178659,0.387685558,0.337893771,0.461676758,0.384892334,0.403286934,0.441294733,0.302044525,0.221227711,0.376414852,0.307889399,0.490322581,0.342043945,0.337745459,0.239774479,0.32,0.335863371,0.8,0.494497,0.4,0.262298108,0.2,0.68,0.48770088,0.350043934,0.77185834,0.3,0,Al18Ni2Zr80,0.1,,,
0.359547532,0.377871731,0.368319908,0.393111458,0.594178659,0.387685558,0.37829924,0.416447029,0.384892334,0.403286934,0.439290082,0.302044525,0.232259811,0.46049632,0.425934816,0.490322581,0.426810238,0.337745459,0.294515638,0.32,0.456472295,0.8,0.355311615,0.4,0.234766933,0.2,0.68,0.387284457,0.478554587,0.694698121,0.3,0,Al18Ni54Zr28,0.1,,,
0.388948122,0.516028275,0.301474205,0.51160296,0.463970842,0.387685558,0.384162524,0.364770585,0.384892334,0.335051524,0.440865655,0.349295775,0.243544342,0.430163214,0.525905626,0.490322581,0.49689277,0.241312037,0.377202719,0.32,0.473007217,0.8,0.353586,0.4,0.236338136,0.2,0.68,0.479782991,0.467295667,0.62679487,0.3,0,Al19La22Ni59,0.1,,,
0.486807289,0.516028275,0.301474205,0.433436282,0.463970842,0.387685558,0.303420004,0.364464502,0.384892334,0.335051524,0.396501086,0.349295775,0.225006339,0.388487339,0.574276407,0.490322581,0.608067756,0.241312037,0.315828126,0.32,0.504440461,0.8,0.370454545,0.4,0.202097902,0.2,0.68,0.494035191,0.402572022,0.640626615,0.3,0,Al1La49Ni50,0.1,,,
0.578597133,0.516028275,0.301474205,0.341682898,0.463970842,0.387685558,0.29034631,0.327236956,0.384892334,0.335051524,0.376339721,0.349295775,0.220643755,0.282379329,0.520067784,0.490322581,0.582348258,0.241312037,0.257689585,0.32,0.556926919,0.8,0.470838668,0.4,0.203201024,0.2,0.68,0.551818182,0.338150422,0.749908167,0.3,0,Al1La81Ni18,0.1,,,
0.442803711,0.377871731,0.368319908,0.278212574,0.594178659,0.387685558,0.278388693,0.493662787,0.384892334,0.403286934,0.288806485,0.302044525,0.212448144,0.41675827,0.333372757,0.490322581,0.427900562,0.337745459,0.242981495,0.32,0.451997055,0.8,0.43023416,0.4,0.202754821,0.2,0.68,0.49411437,0.328794456,0.764568661,0.3,0,Al1Ni16Zr83,0.1,,,
0.454422961,0.574030498,0.285365898,0.515904612,0.502326737,0.363107688,0.252995104,0.423612114,0.384892334,0.349210371,0.289923375,0.431076783,0.283865861,0.481680633,0.524067463,0.451612903,0.471267488,0.270431067,0.333304975,0.32,0.415738856,0.8,0.378090909,0.4,0.205454545,0.2,0.56,0.62120143,0.401187529,0.762441395,0.3,0,Al2.5Fe65Tb32.5,0.1,,,
0.294014817,0.322223606,0.301035702,0.423787801,0.411661678,0.364485028,0.425819626,0.419453588,0.384892334,0.440986998,0.456558004,0.257973648,0.45924586,0.543160143,0.455847915,0.553225806,0.304019765,0.278263197,0.34782312,0.32,0.412563438,0.8,0.376515152,0.4,0.273593074,0.2,0.56,0.561266862,0.440974291,0.741278188,0.3,0,Al20B14Fe66,0.1,,,
0.287573265,0.322223606,0.301035702,0.447695964,0.411661678,0.364485028,0.441104259,0.424133125,0.384892334,0.440986998,0.463141502,0.257973648,0.494081268,0.545699689,0.458518277,0.553225806,0.309867205,0.278263197,0.344554282,0.32,0.424944561,0.8,0.382973174,0.4,0.284947839,0.2,0.56,0.552222874,0.457483308,0.724604954,0.3,0,Al20B18Fe62,0.1,,,
0.29388826,0.33047603,0.294851102,0.455355832,0.411661678,0.395153803,0.459156563,0.412943117,0.384892334,0.440986998,0.468316617,0.302044525,0.503562795,0.519490934,0.446603143,0.553225806,0.313286094,0.272904428,0.348470085,0.32,0.461720238,0.8,0.348606639,0.4,0.270596978,0.2,0.68,0.527131965,0.457483308,0.709670461,0.3,0,Al20B18Ni62,0.1,,,
0.287039289,0.33047603,0.294851102,0.478657767,0.411661678,0.395153803,0.475364438,0.41834459,0.384892334,0.440986998,0.475114742,0.302044525,0.535285295,0.523721367,0.451565078,0.553225806,0.315926988,0.272904428,0.342850717,0.32,0.476681209,0.8,0.355311615,0.4,0.281122843,0.2,0.68,0.522557185,0.47056095,0.690003464,0.3,0,Al20B22Ni58,0.1,,,
0.280653352,0.331170768,0.294357729,0.501889748,0.411661678,0.393011274,0.489522807,0.428442997,0.384892334,0.440986998,0.476540119,0.244797819,0.549827011,0.548869299,0.462593134,0.553225806,0.317615681,0.312999879,0.302324024,0.32,0.470950615,0.8,0.378409091,0.4,0.300524476,0.2,0.62,0.526797654,0.48064463,0.678123354,0.3,0,Al20B26Co54,0.1,,,
0.274690159,0.322223606,0.301035702,0.492515741,0.411661678,0.364485028,0.469332863,0.4334922,0.384892334,0.440986998,0.472976597,0.257973648,0.552987898,0.550778781,0.463426627,0.553225806,0.319227022,0.278263197,0.33368815,0.32,0.447183017,0.8,0.397248804,0.4,0.310047847,0.2,0.56,0.539624633,0.48064463,0.688976078,0.3,0,Al20B26Fe54,0.1,,,
0.280190317,0.33047603,0.294851102,0.501185651,0.411661678,0.395153803,0.490904107,0.423746063,0.384892334,0.440986998,0.480467034,0.302044525,0.563965183,0.5279518,0.45608037,0.553225806,0.318331398,0.272904428,0.336514429,0.32,0.490932223,0.8,0.362570394,0.4,0.292518101,0.2,0.68,0.519671554,0.48064463,0.670981719,0.3,0,Al20B26Ni54,0.1,,,
0.273770082,0.331170768,0.294357729,0.523825939,0.411661678,0.393011274,0.504249326,0.433496549,0.384892334,0.440986998,0.480370139,0.244797819,0.575063724,0.551550288,0.46498806,0.553225806,0.320386845,0.312999879,0.300072893,0.32,0.482694714,0.8,0.386363636,0.4,0.313636364,0.2,0.62,0.525073314,0.488010773,0.661607372,0.3,0,Al20B30Co50,0.1,,,
0.268248607,0.322223606,0.301035702,0.51378998,0.411661678,0.364485028,0.482269221,0.438171737,0.384892334,0.440986998,0.476491121,0.257973648,0.578437434,0.553318326,0.465675341,0.553225806,0.322940131,0.278263197,0.327495246,0.32,0.456995195,0.8,0.405165289,0.4,0.323966942,0.2,0.56,0.536070381,0.488010773,0.672280656,0.3,0,Al20B30Fe50,0.1,,,
0.273341345,0.33047603,0.294851102,0.523071331,0.411661678,0.395153803,0.505757851,0.429147537,0.384892334,0.440986998,0.484570339,0.302044525,0.590097509,0.532182233,0.460179134,0.553225806,0.320516056,0.272904428,0.329905862,0.32,0.504440461,0.8,0.370454545,0.4,0.304895105,0.2,0.68,0.518475073,0.488010773,0.653749552,0.3,0,Al20B30Ni50,0.1,,,
0.266886811,0.331170768,0.294357729,0.545184272,0.411661678,0.393011274,0.518213725,0.438550102,0.384892334,0.440986998,0.483254245,0.244797819,0.598110852,0.554231277,0.467236431,0.553225806,0.322839775,0.312999879,0.297260445,0.32,0.493529832,0.8,0.394981061,0.4,0.327840909,0.2,0.62,0.525038123,0.492835127,0.64770849,0.3,0,Al20B34Co46,0.1,,,
0.261807054,0.322223606,0.301035702,0.53440838,0.411661678,0.364485028,0.494336296,0.442851275,0.384892334,0.440986998,0.479206306,0.257973648,0.601677024,0.555857872,0.467793529,0.553225806,0.326102762,0.278263197,0.321184509,0.32,0.465838339,0.8,0.413679245,0.4,0.338936535,0.2,0.56,0.534346041,0.492835127,0.657808875,0.3,0,Al20B34Fe46,0.1,,,
0.266492374,0.33047603,0.294851102,0.544373083,0.411661678,0.395153803,0.519858115,0.43454901,0.384892334,0.440986998,0.487581364,0.302044525,0.613963526,0.536412667,0.463887407,0.553225806,0.322495246,0.272904428,0.32324418,0.32,0.517125478,0.8,0.379048524,0.4,0.318386437,0.2,0.68,0.518967742,0.492835127,0.639378791,0.3,0,Al20B34Ni46,0.1,,,
0.260003541,0.331170768,0.294357729,0.565952763,0.411661678,0.393011274,0.531288938,0.443603654,0.384892334,0.440986998,0.485295512,0.244797819,0.619125825,0.556912266,0.469343466,0.553225806,0.324997899,0.312999879,0.294060802,0.32,0.50331822,0.8,0.404347826,0.4,0.343280632,0.2,0.62,0.526692082,0.495222664,0.637353517,0.3,0,Al20B38Co42,0.1,,,
0.256218916,0.33047603,0.294851102,0.575182681,0.411661678,0.395153803,0.539298887,0.44265122,0.384892334,0.440986998,0.490321295,0.302044525,0.645789612,0.542758316,0.468766467,0.553225806,0.325105204,0.272904428,0.313367951,0.32,0.534289974,0.8,0.393495298,0.4,0.341065831,0.2,0.68,0.5228739,0.495519981,0.625224051,0.3,0,Al20B40Ni40,0.1,,,
0.231974377,0.237445331,0.572850334,0.291002691,0.493130356,0.228954752,0.306214981,0.25277334,0.38186629,0.232241231,0.272627315,0.295638346,0.220793331,0.476585468,0.449241983,0.34516129,0.385854687,0.246113663,0.272013133,0.26,0.302798078,0.8,0.743595041,0.4,0.323966942,0.2,0.2,0.621847507,0.420300091,0.7731462,0.3,0,Al20Ca10Mg70,0.1,,,
0.292657063,0.315578734,0.42836793,0.37974444,0.456463878,0.321481406,0.53357164,0.246674485,0.2,0.338046274,0.620428452,0.295638346,0.231704461,0.300440643,0.222954103,0.441935484,0.620990156,0.322151377,0.260665332,0.26,0.315409634,0.8,0.696590909,0.4,0.427272727,0.2,0.2,0.520234604,0.464418901,0.657004616,0.3,0,Al20Ca60Ga20,0.1,,,
0.403741163,0.377871731,0.368319908,0.397477788,0.620833133,0.339723512,0.345325144,0.459351428,0.384892334,0.412157537,0.454601092,0.269786461,0.233149505,0.373219525,0.298800028,0.369354839,0.346008355,0.347899291,0.251787622,0.32,0.309487192,0.764705882,0.474261364,0.4,0.268181818,0.2,0.5,0.487683284,0.420300091,0.761584542,0.3,0,Al20Cr10Zr70,0.1,,,
